,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
113,515,82.0,2,1349.5113525390625,600.6703491210938,1232.0,564.0,1349.5113547376666,600.6703210649961,232.0,66.0,-3.5943742728602417,1232.0,616.0,1464.0,607.0,1188.0,562.0,278.0,116.0
73,515,90.0,2,1013.0003051757812,466.3210754394531,854.0,428.0,1013.0002897710808,466.3210663575776,322.0,80.0,-14.840021730201483,862.0,505.0,1172.0,430.0,862.0,420.0,310.0,98.0
55,515,93.0,2,1071.0499267578125,677.4452514648438,964.0,638.0,1071.0499719258844,677.4452554744526,194.0,72.0,13.01880346397308,968.0,648.0,1152.0,712.0,948.0,630.0,212.0,92.0
44,515,95.0,2,828.556640625,526.511962890625,662.0,488.0,828.5566674424017,526.5119851058878,320.0,86.0,-4.297977048555194,660.0,515.0,982.0,522.0,654.0,488.0,330.0,92.0
13,515,97.0,2,568.66796875,452.3611755371094,542.0,426.0,568.6679611650485,452.3611650485437,60.0,52.0,33.688010122623766,570.0,428.0,586.0,482.0,532.0,422.0,72.0,70.0
114,516,82.0,2,1349.3516845703125,603.684326171875,1228.0,562.0,1349.3517006802722,603.6843537414967,242.0,84.0,-2.720162796630725,1228.0,597.0,1470.0,614.0,1208.0,560.0,268.0,116.0
74,516,90.0,2,1016.6306762695312,467.89044189453125,858.0,428.0,1016.630683328902,467.89045466631217,324.0,82.0,-15.062344706716225,866.0,506.0,1176.0,430.0,866.0,418.0,310.0,102.0
56,516,93.0,2,1074.59228515625,682.5127563476562,984.0,634.0,1074.592252803262,682.5127420998981,178.0,92.0,9.18756737564618,988.0,652.0,1158.0,717.0,970.0,632.0,198.0,96.0
45,516,95.0,2,833.9361572265625,528.177978515625,664.0,490.0,833.9361469494861,528.178001312049,330.0,84.0,-4.600296199118798,662.0,517.0,992.0,503.0,656.0,488.0,336.0,94.0
14,516,97.0,2,566.5406494140625,453.58209228515625,536.0,426.0,566.5406301824213,453.58208955223887,62.0,54.0,29.15958643265882,534.0,449.0,594.0,468.0,528.0,422.0,76.0,70.0
115,517,82.0,2,1359.1566162109375,600.5902099609375,1240.0,562.0,1359.1566455696202,600.5901898734178,234.0,76.0,1.8549062823622493,1240.0,597.0,1474.0,616.0,1224.0,556.0,256.0,114.0
75,517,90.0,2,1029.1654052734375,465.59222412109375,862.0,428.0,1029.1653944020356,465.59223918575066,322.0,76.0,-16.15569194960554,870.0,506.0,1180.0,429.0,870.0,418.0,312.0,100.0
57,517,93.0,2,1088.1495361328125,681.9629516601562,1002.0,638.0,1088.1495726495727,681.9629629629628,136.0,82.0,12.83866751138352,1006.0,657.0,1138.0,686.0,992.0,636.0,172.0,96.0
46,517,95.0,2,837.9409790039062,528.4428100585938,666.0,492.0,837.9409594095941,528.4428044280443,324.0,84.0,-4.597904718317404,664.0,518.0,990.0,524.0,656.0,490.0,344.0,96.0
15,517,97.0,2,563.635498046875,450.9556579589844,528.0,426.0,563.6354679802955,450.9556650246306,66.0,48.0,7.686996480002008,528.0,450.0,592.0,459.09090909090907,520.0,422.0,88.0,72.0
116,518,82.0,2,1362.4945068359375,603.7191162109375,1244.0,558.0,1362.4945054945056,603.7190934065934,234.0,100.0,2.7937651583947187,1244.0,594.0,1478.0,619.0,1236.0,554.0,246.0,108.0
76,518,90.0,2,1024.5361328125,469.1000671386719,868.0,424.0,1024.536133078811,469.1000818107445,324.0,88.0,-15.362447917094945,876.0,508.0,1186.0,428.0,876.0,420.0,310.0,102.0
58,518,93.0,2,1088.4202880859375,687.665283203125,1014.0,638.0,1088.4202287778446,687.6652618904276,144.0,86.0,6.147494307094124,1016.0,659.0,1154.0,721.0,1004.0,638.0,158.0,96.0
47,518,95.0,2,843.30712890625,530.56982421875,668.0,492.0,843.3071443988778,530.5698251672782,338.0,86.0,-5.219248569402492,666.0,520.0,1002.0,505.4285714285714,658.0,488.0,344.0,100.0
16,518,97.0,2,561.8911743164062,455.1724853515625,512.0,422.0,561.8911704312114,455.1724845995893,88.0,64.0,12.397861812996855,512.0,451.0,598.0,455.0,510.0,426.0,104.0,68.0
117,519,82.0,2,1365.4710693359375,604.1722412109375,1248.0,558.0,1365.4711246200611,604.1722391084094,238.0,92.0,3.754333726705412,1248.0,613.2,1484.0,624.0,1236.0,552.0,252.0,104.0
77,519,90.0,2,1032.6571044921875,468.42620849609375,876.0,422.0,1032.6571351497169,468.4262206636094,320.0,90.0,-15.688873762733405,884.0,508.0,1190.0,427.0,884.0,418.0,310.0,104.0
59,519,93.0,2,1094.802734375,691.6990966796875,1028.0,640.0,1094.8027465667917,691.6991260923845,124.0,92.0,5.0306293779236375,1030.0,662.0,1150.0,724.0,1016.0,638.0,140.0,100.0
48,519,95.0,2,846.1651611328125,532.2374267578125,672.0,492.0,846.1651612903225,532.2374193548387,336.0,86.0,-4.948762120514161,670.0,523.0,1006.0,506.57142857142856,664.0,492.0,342.0,98.0
17,519,97.0,2,560.9832153320312,456.3143005371094,504.0,422.0,560.9831932773109,456.31428571428563,102.0,68.0,10.722716047569405,504.0,451.0,604.0,454.0,496.0,426.0,118.0,76.0
118,520,82.0,2,1369.9503173828125,605.1070556640625,1250.0,560.0,1369.950276243094,605.107044198895,240.0,94.0,4.261929768832371,1248.0,638.0,1488.0,626.0,1236.0,554.0,258.0,102.0
78,520,90.0,2,1047.9381103515625,464.7363586425781,894.0,426.0,1047.9380748007356,464.7363580625383,308.0,78.0,-15.703931550057993,902.0,507.0,1196.0,429.0,902.0,418.0,298.0,100.0
60,520,93.0,2,1100.77880859375,694.3580932617188,1046.0,644.0,1100.7787481804946,694.3580786026201,100.0,92.0,0.6314248818562332,1046.0,666.0,1146.0,727.0,1028.0,638.0,126.0,104.0
49,520,95.0,2,850.2076416015625,533.2597045898438,676.0,494.0,850.2076599512951,533.2596856320566,336.0,86.0,-5.160296963203645,674.0,526.0,1010.0,510.0,666.0,492.0,344.0,100.0
18,520,97.0,2,560.4320678710938,457.5263671875,496.0,422.0,560.4320712694879,457.5263548626578,116.0,70.0,10.02448475514591,496.0,452.0,608.0,462.54545454545456,490.0,428.0,128.0,76.0
119,521,82.0,2,1383.2540283203125,604.8697509765625,1250.0,566.0,1383.2540581351457,604.8697621744053,246.0,76.0,9.065337870701702,1252.0,584.0,1494.0,629.0,1238.0,556.0,262.0,98.0
79,521,90.0,2,1056.4385986328125,463.2320556640625,900.0,426.0,1056.438552713662,463.232064878353,308.0,78.0,-16.168178569442848,910.0,509.0,1202.0,426.0,910.0,416.0,300.0,104.0
61,521,93.0,2,1103.0303955078125,696.79541015625,1052.0,654.0,1103.0304026294166,696.7953985209532,94.0,92.0,-17.115299918403572,1129.0,646.0,1136.0,738.0,1042.0,642.0,110.0,102.0
50,521,95.0,2,853.5160522460938,534.4945068359375,682.0,496.0,853.5160403299725,534.4945004582952,326.0,86.0,-5.2689710039674456,680.0,528.0,1008.0,526.0,672.0,494.0,344.0,100.0
19,521,97.0,2,559.9800415039062,457.925537109375,488.0,422.0,559.9800531914893,457.92553191489367,132.0,70.0,8.772452269145187,488.0,451.0,614.0,494.0,484.0,428.0,140.0,78.0
120,522,82.0,2,1388.517578125,607.3063354492188,1250.0,566.0,1388.5176388403772,607.3063220398184,254.0,80.0,10.510343412087511,1254.0,581.0,1500.0,632.0,1244.0,554.0,262.0,102.0
80,522,90.0,2,1059.76806640625,464.3815002441406,904.0,426.0,1059.7680213586473,464.38148917235236,312.0,76.0,-15.232492921529994,912.0,508.0,1210.0,426.0,912.0,418.0,304.0,100.0
62,522,93.0,2,1103.3128662109375,699.2860717773438,1048.0,660.0,1103.3128447596532,699.2860520094562,104.0,90.0,-19.442893192928523,1050.0,711.0,1146.0,689.0,1040.0,642.0,114.0,102.0
51,522,95.0,2,856.43701171875,536.708984375,684.0,496.0,856.4369857080987,536.7089649198789,338.0,88.0,-5.461628273166206,682.0,530.0,1020.0,506.0,678.0,496.0,342.0,100.0
20,522,97.0,2,559.8914184570312,459.1074523925781,480.0,422.0,559.8914027149322,459.1074660633484,146.0,72.0,7.243219154662875,480.0,453.0,622.0,497.0,476.0,428.0,154.0,76.0
121,523,82.0,2,1401.7059326171875,609.6443481445312,1288.0,570.0,1401.7059276366433,609.6443418013857,222.0,80.0,12.071611800321831,1288.0,600.0,1506.0,635.0,1248.0,554.0,264.0,102.0
81,523,90.0,2,1062.8182373046875,464.33935546875,900.0,426.0,1062.8182912154032,464.3393501805054,322.0,78.0,-15.254208817270241,910.0,510.0,1218.0,426.0,910.0,418.0,312.0,102.0
63,523,93.0,2,1102.2655029296875,701.0416259765625,1044.0,664.0,1102.2655145326005,701.0416339355852,106.0,86.0,-17.388367385053115,1046.0,712.0,1148.0,689.0,1038.0,642.0,116.0,106.0
52,523,95.0,2,860.9376220703125,537.716796875,690.0,496.0,860.9376106194692,537.7168141592922,328.0,88.0,-5.957313394052857,688.0,533.0,1018.0,528.0,682.0,496.0,342.0,102.0
21,523,97.0,2,562.6740112304688,459.3594665527344,476.0,424.0,562.6739811912225,459.3594566353187,158.0,72.0,5.977546383512786,476.0,455.0,630.0,500.0,470.0,428.0,168.0,78.0
122,524,82.0,2,1414.1207275390625,610.4322509765625,1308.0,574.0,1414.1207373271886,610.4322580645162,208.0,66.0,14.052903705523024,1308.0,602.0,1512.0,638.0,1252.0,556.0,266.0,102.0
82,524,90.0,2,1103.50341796875,452.8977966308594,968.0,426.0,1103.5033783783786,452.897804054054,260.0,56.0,-12.890780964656999,970.0,476.0,1224.0,427.0,914.0,418.0,312.0,100.0
64,524,93.0,2,1098.8468017578125,698.7747802734375,1040.0,670.0,1098.8468468468468,698.7747747747748,112.0,56.0,-22.202854651919683,1042.0,714.0,1150.0,690.0,1034.0,644.0,122.0,104.0
53,524,95.0,2,877.8463134765625,535.6991577148438,720.0,494.0,877.8463209340213,535.6991582948683,300.0,90.0,-6.290737428974855,726.0,591.0,1020.0,526.0,686.0,494.0,348.0,108.0
22,524,97.0,2,565.0848999023438,458.5482177734375,472.0,426.0,565.0849056603772,458.54821802935015,168.0,68.0,4.831765724287467,472.0,456.0,636.0,480.8,468.0,430.0,184.0,78.0
123,525,82.0,2,1421.280029296875,613.22021484375,1316.0,576.0,1421.2800374006547,613.2201963534363,204.0,66.0,14.41508739884667,1318.0,601.0,1516.0,640.0,1258.0,556.0,266.0,106.0
83,525,90.0,2,1111.115234375,452.5301818847656,974.0,426.0,1111.1152384972563,452.5301815111861,260.0,56.0,-12.633716182666344,976.0,476.0,1232.0,428.0,922.0,418.0,312.0,96.0
65,525,93.0,2,1101.352294921875,701.6723022460938,1038.0,664.0,1101.3523076923075,701.6723076923076,116.0,88.0,-17.178632080881364,1040.0,714.0,1150.0,690.0,1030.0,644.0,128.0,108.0
54,525,95.0,2,891.7505493164062,534.0667724609375,744.0,492.0,891.7505707762558,534.0667808219179,282.0,94.0,-4.6644627356100115,746.0,555.0,1026.0,524.0,702.0,492.0,334.0,112.0
23,525,97.0,2,564.7391967773438,458.30792236328125,468.0,428.0,564.7392176529589,458.30792377131394,176.0,64.0,3.2664635793182386,468.0,456.0,644.0,456.0,464.0,432.0,194.0,74.0
124,526,82.0,2,1423.8270263671875,615.673828125,1318.0,576.0,1423.8269867549668,615.6738410596026,208.0,70.0,14.567170056587308,1318.0,609.5,1522.0,643.0,1270.0,558.0,256.0,108.0
66,526,93.0,2,1103.4710693359375,703.8531494140625,1032.0,660.0,1103.4710640945862,703.8531425015558,124.0,92.0,-13.678760830375106,1034.0,715.0,1154.0,692.0,1026.0,644.0,132.0,108.0
55,526,95.0,2,889.6058349609375,535.369873046875,738.0,482.0,889.6058426966292,535.3698876404494,308.0,108.0,-7.47653157991862,734.0,517.0,1042.0,499.6,722.0,486.0,320.0,118.0
24,526,97.0,2,566.1571044921875,459.136474609375,462.0,426.0,566.1570815450642,459.13648068669534,190.0,66.0,3.0425838239452965,462.0,457.0,652.0,459.0,456.0,430.0,206.0,72.0
0,526,99.0,2,1086.47216796875,463.32928466796875,920.0,432.0,1086.4721291501678,463.3292720073104,324.0,66.0,-14.319088725801803,928.0,507.0,1240.0,428.0,928.0,420.0,312.0,94.0
125,527,82.0,2,1430.1815185546875,618.9995727539062,1324.0,578.0,1430.1815221815225,618.999592999593,208.0,76.0,14.979103767102375,1324.0,612.0,1528.0,645.0,1278.0,560.0,256.0,106.0
67,527,93.0,2,1101.75634765625,703.8965454101562,1024.0,658.0,1101.7563218390806,703.8965517241379,132.0,94.0,-13.113522450038207,1026.0,715.0,1152.0,687.0,1020.0,646.0,138.0,106.0
56,527,95.0,2,900.74951171875,534.7706909179688,760.0,480.0,900.7495404411764,534.7706801470588,290.0,112.0,-8.677298087215528,756.0,514.0,1044.0,484.0,744.0,484.0,300.0,118.0
25,527,97.0,2,566.2568359375,459.15087890625,454.0,428.0,566.2568218298555,459.1508828250401,204.0,66.0,2.6546667499539325,454.0,457.0,658.0,461.0,450.0,430.0,216.0,70.0
1,527,99.0,2,1095.2286376953125,462.4941101074219,930.0,432.0,1095.2285800787165,462.4940962761126,322.0,64.0,-13.835878394886375,938.0,506.0,1246.0,428.0,938.0,420.0,310.0,92.0
126,528,82.0,2,1436.048095703125,621.0151977539062,1332.0,582.0,1436.0481012658227,621.0151898734177,206.0,70.0,14.729746347194972,1332.0,612.0,1534.0,648.0,1286.0,562.0,256.0,106.0
68,528,93.0,2,1091.8731689453125,704.0498046875,1010.0,660.0,1091.8731475992886,704.0497925311203,140.0,94.0,-11.066391260966453,1012.0,716.0,1150.0,694.0,1006.0,646.0,150.0,106.0
57,528,95.0,2,911.3474731445312,534.2698974609375,780.0,482.0,911.3474865788188,534.2698877501219,264.0,110.0,-9.373783161070076,774.0,514.0,1042.0,516.0,764.0,486.0,284.0,122.0
26,528,97.0,2,567.0921020507812,459.1246643066406,448.0,426.0,567.0921198668146,459.1246762856086,218.0,66.0,2.3952585204379706,448.0,458.0,666.0,480.0,446.0,428.0,224.0,70.0
2,528,99.0,2,1099.8560791015625,462.88836669921875,934.0,430.0,1099.8561194029849,462.88835820895514,324.0,66.0,-13.896063890234746,942.0,505.0,1254.0,430.0,942.0,420.0,316.0,92.0
127,529,82.0,2,1442.410400390625,623.73876953125,1340.0,584.0,1442.4103448275864,623.7387931034483,202.0,70.0,14.595758898262956,1342.0,605.0,1538.0,650.0,1292.0,566.0,254.0,106.0
69,529,93.0,2,1096.4105224609375,705.6041870117188,1012.0,654.0,1096.4104986876641,705.6041994750656,148.0,100.0,-4.901226353102531,1012.0,715.0,1158.0,695.0,1008.0,644.0,158.0,108.0
58,529,95.0,2,923.1323852539062,532.9352416992188,790.0,486.0,923.1323645970938,532.9352708058124,260.0,98.0,-9.581490030463641,786.0,524.0,1048.0,513.0,776.0,488.0,278.0,116.0
27,529,97.0,2,566.0128173828125,458.92987060546875,442.0,428.0,566.0128159487363,458.9298682805269,232.0,62.0,2.300555944870214,442.0,455.0,674.0,483.0,440.0,430.0,240.0,68.0
3,529,99.0,2,1105.724609375,462.9323425292969,946.0,430.0,1105.7246290801188,462.9323442136498,318.0,66.0,-13.651624932298017,954.0,504.0,1260.0,431.0,954.0,420.0,310.0,92.0
128,530,82.0,2,1442.3905029296875,626.4169311523438,1306.0,588.0,1442.3905279503103,626.4169254658385,240.0,80.0,14.545209530179262,1312.0,588.0,1542.0,652.0,1298.0,568.0,252.0,106.0
70,530,93.0,2,1105.3956298828125,702.0,1022.0,648.0,1105.395670198065,702.0,148.0,104.0,-9.03259485603656,1024.0,716.0,1168.0,695.0,1018.0,642.0,156.0,108.0
59,530,95.0,2,926.0390014648438,535.0827026367188,790.0,492.0,926.0389902524366,535.0827293176706,272.0,88.0,-11.082362502442141,786.0,526.0,1060.0,511.0,778.0,490.0,286.0,110.0
28,530,97.0,2,562.3726806640625,457.642333984375,436.0,426.0,562.3726962457338,457.6423208191126,248.0,64.0,1.4501586579909789,436.0,454.0,684.0,485.0,432.0,428.0,258.0,68.0
4,530,99.0,2,1108.98828125,463.9582824707031,946.0,430.0,1108.9883203559511,463.9582869855395,326.0,70.0,-13.421392160928885,952.0,504.0,1268.0,430.0,952.0,420.0,322.0,92.0
129,531,82.0,2,1440.8096923828125,627.207275390625,1318.0,582.0,1440.8096774193548,627.2072580645162,224.0,94.0,10.78657888620331,1320.0,650.0,1538.0,653.0,1308.0,572.0,240.0,106.0
71,531,93.0,2,1103.180908203125,697.1629028320312,1024.0,650.0,1103.1809523809522,697.1629072681703,154.0,98.0,-17.490537944193953,1028.0,720.0,1180.0,723.0,1020.0,642.0,172.0,106.0
60,531,95.0,2,930.3351440429688,535.241943359375,788.0,486.0,930.3351219512197,535.2419512195122,298.0,92.0,-11.355354721808975,784.0,524.0,1080.0,497.0,774.0,492.0,306.0,110.0
29,531,97.0,2,558.3922119140625,456.5382385253906,430.0,428.0,558.3921837504287,456.53822420294813,260.0,62.0,0.7093646157605967,430.0,452.0,690.0,482.0,428.0,428.0,272.0,68.0
5,531,99.0,2,1112.289306640625,464.89208984375,948.0,432.0,1112.2892630416784,464.8920783880762,330.0,70.0,-13.696168058898966,954.0,503.0,1274.0,431.0,954.0,420.0,326.0,92.0
130,532,82.0,2,1443.0697021484375,628.2241821289062,1322.0,586.0,1443.0696557245794,628.2241793434747,220.0,78.0,11.918851650988353,1326.0,597.0,1540.0,647.0,1306.0,576.0,240.0,106.0
72,532,93.0,2,1103.3316650390625,698.5308837890625,1022.0,648.0,1103.331660812845,698.5308580030105,168.0,96.0,-12.715589979155805,1026.0,724.0,1192.0,724.0,1020.0,646.0,182.0,102.0
61,532,95.0,2,937.5826416015625,534.4737548828125,792.0,488.0,937.5826506024097,534.4737349397591,308.0,90.0,-11.200617531088636,788.0,526.0,1094.0,496.0,776.0,492.0,318.0,108.0
30,532,97.0,2,555.5365600585938,456.26177978515625,426.0,428.0,555.5365609348913,456.2617696160267,266.0,62.0,0.7136336961253584,426.0,451.0,692.0,477.0,424.0,428.0,280.0,66.0
6,532,99.0,2,1118.947021484375,464.4779052734375,954.0,430.0,1118.9470812875068,464.47790507364977,328.0,70.0,-13.330658544637515,960.0,502.0,1278.0,432.0,960.0,420.0,330.0,90.0
131,533,82.0,2,1448.6695556640625,630.2637329101562,1348.0,588.0,1448.66950233943,630.2637175669927,202.0,80.0,9.408160945568119,1346.0,629.0,1550.0,646.0,1306.0,580.0,250.0,108.0
73,533,93.0,2,1105.13623046875,699.4879150390625,1022.0,648.0,1105.1362467866325,699.4879177377893,170.0,92.0,-11.700415449212713,1024.0,717.0,1192.0,722.0,1018.0,646.0,184.0,104.0
62,533,95.0,2,949.4595336914062,532.2305908203125,802.0,488.0,949.4595243814557,532.2306029305788,306.0,88.0,-11.165724258585293,798.0,522.0,1102.0,495.0,786.0,490.0,316.0,110.0
31,533,97.0,2,556.1471557617188,455.8901062011719,420.0,424.0,556.1471592673083,455.8900962434027,284.0,68.0,0.9631136241207128,420.0,451.0,704.0,483.0,418.0,424.0,294.0,70.0
7,533,99.0,2,1124.90576171875,464.7376403808594,960.0,432.0,1124.9058149058149,464.7376467376467,330.0,68.0,-12.685959598254906,966.0,500.0,1286.0,432.0,966.0,422.0,328.0,86.0
132,534,82.0,2,1451.7698974609375,633.6339111328125,1324.0,584.0,1451.7699412258605,633.6339210747271,222.0,100.0,7.155786711317495,1326.0,615.0,1546.0,645.0,1310.0,580.0,242.0,114.0
74,534,93.0,2,1097.9552001953125,701.636474609375,1018.0,654.0,1097.9552401746728,701.6364628820961,166.0,88.0,-17.544383382898438,1020.0,717.0,1176.0,663.0,1014.0,644.0,174.0,108.0
63,534,95.0,2,963.860107421875,529.132568359375,814.0,488.0,963.8601365669883,529.1325641629386,310.0,84.0,-11.281386183848227,810.0,522.0,1118.0,490.0,798.0,486.0,320.0,110.0
32,534,97.0,2,555.9241943359375,456.2655029296875,414.0,424.0,555.9242243436754,456.2655131264917,294.0,68.0,1.679109163691876,414.0,448.0,708.0,484.0,412.0,426.0,302.0,70.0
8,534,99.0,2,1131.806884765625,463.7801208496094,968.0,430.0,1131.8068926231842,463.7801196240387,328.0,68.0,-11.849651501439581,972.0,498.0,1292.0,431.0,972.0,424.0,330.0,80.0
133,535,82.0,2,1464.930908203125,634.9442138671875,1392.0,584.0,1464.930875576037,634.9441884280594,134.0,94.0,1.807711260867099,1392.0,634.0,1526.0,648.0,1336.0,578.0,210.0,112.0
75,535,93.0,2,1086.884521484375,705.5933837890625,1016.0,664.0,1086.884520884521,705.5933660933661,156.0,84.0,-21.233515660654987,1016.0,715.0,1160.0,659.0,1008.0,646.0,160.0,108.0
64,535,95.0,2,978.967529296875,526.3020629882812,830.0,490.0,978.9675308331236,526.302038761641,302.0,78.0,-10.794543282687183,828.0,529.0,1128.0,489.0,818.0,486.0,310.0,104.0
33,535,97.0,2,554.6819458007812,456.25140380859375,410.0,420.0,554.6819383259912,456.2513950073421,296.0,72.0,2.488912216770271,410.0,444.0,704.0,487.0,406.0,422.0,304.0,76.0
9,535,99.0,2,1136.5614013671875,464.2597351074219,968.0,432.0,1136.5613532110092,464.259747706422,334.0,68.0,-12.035755096739932,972.0,498.0,1298.0,432.0,972.0,424.0,342.0,80.0
134,536,82.0,2,1466.1800537109375,639.93994140625,1390.0,594.0,1466.1800857551214,639.9399714149595,134.0,90.0,-27.837272752162963,1392.0,664.0,1522.0,636.0,1364.0,578.0,164.0,110.0
76,536,93.0,2,1077.207763671875,708.5509643554688,1012.0,672.0,1077.207741935484,708.5509677419354,146.0,80.0,-20.88376147667713,1012.0,714.0,1148.0,666.0,1004.0,650.0,150.0,108.0
65,536,95.0,2,990.9078979492188,524.3961791992188,844.0,488.0,990.9079184936808,524.3961826154243,294.0,76.0,-9.921149812307707,842.0,524.0,1134.0,489.0,840.0,486.0,294.0,100.0
34,536,97.0,2,548.4276123046875,457.0675964355469,406.0,420.0,548.4276315789474,457.06758373205736,284.0,76.0,4.42655054338625,406.0,443.0,690.0,442.0,400.0,422.0,304.0,82.0
10,536,99.0,2,1139.270263671875,466.4889221191406,974.0,432.0,1139.2702845100105,466.48893572181237,334.0,74.0,-13.101604414675018,980.0,500.0,1304.0,432.0,980.0,422.0,334.0,88.0
135,537,82.0,2,1469.1849365234375,641.9505615234375,1392.0,602.0,1469.1849653808108,641.9505440158259,138.0,82.0,-30.440289589941454,1396.0,670.0,1526.0,624.0,1384.0,576.0,146.0,116.0
77,537,93.0,2,1069.358642578125,710.6519775390625,1008.0,674.0,1069.3586666666667,710.6519999999999,136.0,82.0,-16.43538681885268,1006.0,712.0,1134.0,670.0,998.0,656.0,144.0,102.0
66,537,95.0,2,1004.1638793945312,521.806396484375,860.0,486.0,1004.1638830897704,521.8063674321503,288.0,76.0,-9.487464723453174,858.0,524.0,1144.0,488.0,852.0,484.0,292.0,98.0
35,537,97.0,2,537.7363891601562,457.7230224609375,400.0,418.0,537.7363636363636,457.7230303030303,272.0,84.0,5.823581352901804,402.0,442.0,674.0,443.0,392.0,420.0,294.0,90.0
11,537,99.0,2,1144.5294189453125,467.142333984375,982.0,432.0,1144.5294418842807,467.14234511008704,332.0,76.0,-13.627579834326124,988.0,500.0,1310.0,431.0,988.0,420.0,332.0,92.0
